mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,zcr,spectral_centroid,chroma,label
-309.62137,74.09396,-7.076407,14.294215,-15.370275,1.0838584,-20.606703,-21.33735,-8.0771475,-13.874115,-4.101214,-4.1476936,-4.136446,0.12957255045572916,1816.8592458991716,0.37532833,bonafide
-319.0822,54.78552,-2.9221656,21.198565,-0.8811471,-3.0007908,-15.838976,-18.116417,-6.506935,-5.8043885,-5.024818,-4.7931037,-1.4651465,0.11974799923780488,1907.171844289559,0.40978494,bonafide
-306.30997,71.819664,-7.0323586,24.653122,-12.437374,-2.6651692,-26.377914,-22.873257,-12.204621,-9.668101,-7.0523477,-6.7638435,-6.553812,0.11667661313657407,1774.6624815555087,0.37126893,bonafide
-383.8785,66.71967,-8.319007,13.85411,-12.614974,6.163627,-11.525386,-14.211767,-1.8648465,-12.025735,-7.7447667,-4.7697287,-2.3996222,0.10870558215725806,1704.2402047215958,0.39688587,bonafide
-276.4582,61.63855,-12.785138,18.362543,-14.036572,-3.023715,-27.879297,-19.084501,-5.591209,-12.2647705,-8.804431,-4.322679,-4.1834655,0.1066741943359375,1891.0669609848944,0.37385604,bonafide
-318.02805,73.11059,-10.010114,15.978469,-8.477439,-2.22017,-17.787682,-20.368862,-9.619293,-9.105478,-5.8433514,-6.7781067,-4.5122795,0.1293792724609375,1839.2512284326162,0.40681872,bonafide
-301.26215,53.81395,-8.108518,16.246601,-7.172982,-2.9557824,-20.966333,-18.10285,-8.145787,-11.484317,-4.733322,-7.4265685,-0.2218608,0.13609015804597702,1965.9680219397405,0.33966962,bonafide
-264.5182,81.63084,-20.105192,24.195173,-15.004115,-6.443816,-26.068693,-20.373201,-7.1507187,-13.800391,-3.8680856,-9.727519,-6.9391465,0.10944581941793893,1676.1561547705242,0.3763344,bonafide
-277.67145,57.872643,-8.410843,26.15395,-14.640397,-6.6359653,-24.730518,-16.687775,-11.433189,-14.122095,-3.7704902,-1.8460519,-1.5945538,0.1389453125,1983.8230776557593,0.38181,bonafide
-306.15372,75.03719,-3.3744366,15.435564,-11.979584,1.0135301,-15.866463,-19.244957,-8.4008045,-11.992914,-6.1135583,-5.0594296,-6.544133,0.11750315656565656,1654.8755838726902,0.401032,bonafide
-318.51544,49.206776,3.6568358,28.607153,0.2506647,-5.049764,-16.731724,-14.856395,-6.801471,-8.295693,-5.481404,-7.5217586,-3.791633,0.108642578125,1947.5789954993702,0.39369193,bonafide
-310.10883,51.706192,-0.8782223,13.805032,-4.367254,-6.752512,-21.471306,-11.958295,-6.9438286,-7.9547243,-3.043783,-0.91205186,-4.957965,0.16935700061274508,2176.237601408979,0.43382806,bonafide
-342.429,68.912926,-24.812096,25.036808,-10.917113,3.2348232,-25.759895,-19.059977,-2.3210373,-12.083005,-5.134123,-5.276453,-3.8639572,0.11407791940789473,1780.3495240684397,0.38850778,bonafide
-291.1696,59.776543,-5.9661202,29.268948,-7.197669,-7.2680674,-22.997171,-18.301702,-8.989249,-11.504594,-3.6225555,-2.5472016,-2.0465684,0.10988011853448276,1955.677449920453,0.36872768,bonafide
-309.56613,48.031055,5.7639127,12.671472,4.977063,0.5564695,-16.922064,-14.038039,-8.902759,-9.236256,-5.683479,-1.3239259,-2.477786,0.14434388626453487,1979.8893701237278,0.40576437,bonafide
-297.6425,66.372055,-3.2172604,11.919913,-5.0719466,-3.339891,-22.279251,-18.486404,-7.461407,-8.903788,-6.091593,-5.5521913,-4.279482,0.16390188116776316,2019.9864415662355,0.40975216,bonafide
-323.47256,80.067215,-15.613433,10.319354,-14.185017,-0.0294626,-21.507418,-18.707201,-5.4511256,-4.1545935,-9.820772,-9.092278,-7.1694713,0.17533005340189872,2094.124740843833,0.45234066,bonafide
-281.0834,55.10961,-4.7842174,16.199606,-7.709375,-2.1555347,-20.075962,-19.659721,-8.462487,-10.690052,-4.8721333,-3.10739,-1.2919118,0.13185317095588237,1910.673901202122,0.38787037,bonafide
-274.21494,75.97283,-18.422161,13.010723,-6.0868673,-0.784322,-21.63396,-18.044119,-7.690054,-10.262625,-3.4395425,-6.7624636,-6.2830205,0.12747395833333333,1765.0923962408422,0.39951465,bonafide
-297.3433,63.192333,-9.09547,12.589394,-11.605511,-3.6200364,-18.170671,-11.993425,-7.014956,-9.239215,-2.9291508,-2.0220575,2.2462807,0.07157337816455696,1565.9896143737324,0.404925,bonafide
-323.91833,53.50132,-3.232208,18.575964,-8.326346,-4.886217,-19.162878,-8.931509,-3.6320302,-7.151243,-4.7351394,-1.8551946,-5.001301,0.11341924252717392,1875.1448618770198,0.41481748,bonafide
-337.45065,65.3013,1.8962257,19.088085,-0.7688432,-4.6142607,-17.711172,-15.136075,-11.3707075,-14.983154,-3.9729402,-5.2183223,-4.5891395,0.1299517463235294,1803.2149279628748,0.3912046,bonafide
-245.22826,70.54173,-9.551687,11.543706,-15.013179,-5.0367684,-23.563046,-23.221252,-7.2077956,-11.677183,-5.179944,-7.5495977,-3.0676084,0.13166920731707318,1909.3417801420912,0.35544604,bonafide
-257.2899,66.58697,-14.866109,16.918179,-11.292577,-2.7728844,-25.968489,-17.652945,-5.0720043,-11.94856,-3.8720207,-5.5495358,-3.1867666,0.14198022959183673,1913.654326523824,0.39806637,bonafide
-327.32083,48.704533,4.6424265,28.95454,-7.3820486,-3.6058595,-14.686521,-17.702837,-11.194021,-10.119658,-2.5693915,-4.561943,-5.9513855,0.11350384880514706,1793.3069552148615,0.3544973,bonafide
-334.14102,72.71826,-6.8903275,25.565783,-11.059516,2.701917,-22.121128,-21.09191,-8.980565,-10.9245825,-5.679875,-6.4264603,-3.2190933,0.08664202008928572,1583.0406419872552,0.4571798,bonafide
-222.27638,61.58585,-14.465471,11.717848,-14.46774,-11.771909,-32.259037,-17.988588,-6.252478,-5.57147,-9.460352,-4.1926956,-10.321096,0.21770368303571427,2334.0779511527526,0.42766502,bonafide
-258.49722,67.72732,-12.681432,23.102129,-16.914925,-4.705031,-28.389297,-24.370293,-8.85479,-11.991105,-4.8343525,-6.101944,-3.7490928,0.1272507758989726,1839.3642227031787,0.35775185,bonafide
-318.35178,68.809494,-7.9972053,30.026653,-10.190178,-5.242127,-17.753677,-17.167551,-10.833968,-13.168323,-2.823943,-9.393974,-4.6194983,0.09850825095663265,1692.4039853660597,0.39245912,bonafide
-290.0571,71.81638,-4.4581237,12.103348,-14.2084255,1.0655679,-21.07389,-25.03189,-9.75579,-12.208281,-4.0467,-7.4857106,-6.1443105,0.14410869891826922,1841.6271500155783,0.3570794,bonafide
-242.24529,79.53057,-17.466541,17.319397,-18.004126,-7.5916286,-23.508701,-22.077467,-11.817139,-10.431205,-6.512508,-9.80583,-8.769115,0.12554396244517543,1776.4237665672629,0.3682411,bonafide
-341.6964,79.176865,-20.085037,16.027246,-4.721355,3.675614,-16.473885,-11.596886,-2.391682,-7.6147184,-1.6829908,-9.2851305,-4.0160527,0.07468039772727272,1534.9093830770014,0.42230663,bonafide
-350.11874,52.98943,-1.5510393,29.32173,-7.498112,-2.114515,-19.986101,-14.903364,-4.419567,-7.8627768,-9.604305,-2.1619232,-7.8615203,0.09977699393656717,1863.5176438213418,0.39511052,bonafide
-315.4278,67.65171,-3.4534159,8.249805,-14.414631,1.7085843,-21.592632,-22.437634,-9.4521055,-11.280277,-4.759618,-5.4008865,-6.5795345,0.1479159268465909,1946.216456798964,0.4139419,bonafide
-312.6339,65.047066,-14.436079,22.93855,-13.824897,-3.1322136,-21.0859,-15.399642,-9.206637,-9.799206,-2.5394943,-6.6301494,-4.8497477,0.10289460709951456,1755.041710317488,0.40049803,bonafide
-243.0586,58.512596,-7.501133,26.330648,-10.709214,-4.759782,-26.81941,-20.767092,-9.88965,-12.3527975,-8.613471,-5.668397,-8.290141,0.15866880063657407,2142.8055656634683,0.40924346,bonafide
-245.30453,59.478153,-5.0647674,17.16305,-5.7414927,-3.1323638,-16.787697,-14.359893,-11.358869,-14.639327,-7.3312054,-8.554257,-3.9453843,0.13169263756793478,1859.909601632555,0.36757153,bonafide
-295.21964,78.31737,-5.1015086,17.660782,-5.6892786,-3.6910956,-26.024328,-21.579239,-7.8022666,-10.654596,-3.4218137,-3.4217334,-5.047178,0.10337201286764706,1696.6014600104065,0.40541786,bonafide
-278.34268,55.354473,0.29173103,12.664834,-5.2485914,-7.380514,-17.808949,-15.687345,-6.8847785,-9.393415,-4.6783414,-1.1698774,-5.3287487,0.19227818080357142,2240.449763680143,0.44399253,bonafide
-278.5443,70.004684,-4.9642425,19.7682,-10.899049,-0.8769311,-25.990137,-24.548021,-13.139187,-15.795701,-6.5940485,-7.615899,-5.1961317,0.13115985576923078,1842.2477561882986,0.38779652,bonafide
-267.3662,84.42718,-11.416676,12.368969,-13.494738,1.6279049,-22.733639,-24.628904,-9.591976,-12.856221,-5.6389494,-6.9642906,-1.4895896,0.11007882882882883,1548.2885716849673,0.35170352,bonafide
-269.28696,65.59988,-16.97373,3.005058,-16.159035,3.2941597,-20.682098,-22.570377,-6.9380617,-6.2968335,0.41712254,-6.7184825,-1.4147892,0.12897223395270271,1901.3451775714152,0.33073914,bonafide
-318.86923,75.1005,-17.912426,19.65063,-13.779881,-3.8777323,-23.43299,-22.167841,-11.7528305,-12.913101,-10.131792,-10.545261,-3.3716006,0.12715896905637256,1758.9619374439435,0.4183581,bonafide
-307.07138,60.10633,4.085645,27.021397,-7.9031625,-6.553657,-19.930624,-18.524082,-15.235976,-14.935877,-9.221876,-9.034136,-5.845956,0.11536943151595745,1824.0802591123927,0.35549715,bonafide
-284.5412,67.13144,-18.59683,21.469522,-11.856737,0.9792344,-22.463037,-22.986668,-3.3296738,-11.222543,-6.6191354,-8.12175,-2.4584863,0.1154296875,1806.7055825206878,0.3904412,bonafide
-327.12222,49.83836,12.286001,13.593944,1.0782782,-0.8022702,-16.340515,-16.251818,-7.3760834,-9.8320875,-6.4185443,-1.7007139,-2.3442647,0.1444973415798611,1942.1167934881223,0.38916156,bonafide
-277.38593,79.027596,-23.018768,8.62143,-16.10924,0.599987,-22.171331,-19.685677,-7.966275,-9.320942,-4.9090915,-6.6458626,-4.250556,0.12669412364130433,1747.1858812976382,0.39544824,bonafide
-265.81488,82.66203,-15.370767,15.359561,-12.780894,1.1539716,-24.592129,-21.164536,-10.089746,-11.168168,-5.163358,-7.4648156,-4.6749234,0.0918258408368644,1559.0180484582652,0.37795737,bonafide
-291.2481,64.157326,-10.096354,21.239384,-14.384572,-2.4706264,-22.572626,-20.492147,-5.567614,-8.926363,-3.2370317,-5.6168966,-5.5643697,0.14509465144230768,1969.7243472523046,0.37940875,bonafide
-302.9338,59.66155,-16.030672,11.089774,-10.570553,-0.46604198,-26.239641,-18.04662,-5.8051295,-6.143553,-1.7375512,-4.009455,-1.9658239,0.1430419921875,2008.8501209880062,0.3712387,bonafide
-264.35315,49.070637,-7.111138,28.0019,-8.97683,-8.719558,-21.014366,-20.81955,-10.102318,-10.760489,-6.2612457,-4.7954,-8.58276,0.1784575257120253,2226.4768576429688,0.3704813,bonafide
-369.87955,69.6293,-3.0951967,12.092568,-6.0454555,-2.9173532,-23.464077,-18.669413,-5.311043,-8.875687,-4.5528793,-7.5179405,-5.8765664,0.10923365542763158,1644.4524237656085,0.39582196,bonafide
-254.12952,80.85558,-32.950912,25.184301,-18.929281,1.3727007,-27.55143,-17.244766,-6.3760967,-14.426279,-2.6165907,-12.705792,-5.722162,0.09337396731321838,1675.6818419410954,0.34299648,bonafide
-351.71796,63.380444,-3.8514454,10.180504,-1.6523557,2.0035954,-18.595736,-20.779596,-7.195938,-5.900474,-4.8248734,-5.3226843,-6.170604,0.13719985064338236,1980.5005530269905,0.43453228,bonafide
-293.36932,73.77268,-9.045411,10.57377,-10.10512,2.0522065,-22.605337,-22.292269,-6.299371,-7.862937,1.9022719,-6.5444503,-4.962288,0.11058188384433962,1726.5444472956424,0.3660384,bonafide
-349.03488,54.12031,-7.4166107,22.42908,-10.13308,8.829181,-10.057947,-17.610369,-9.974556,-11.26055,-2.6730106,-8.146132,-5.264595,0.10842715992647059,1823.966328968488,0.38922223,bonafide
-305.77972,54.648125,-12.243875,21.11294,-9.743437,-3.8677514,-21.009148,-15.966668,-8.102107,-8.831279,-0.8087283,-3.323344,-5.884127,0.12841796875,2031.0102497617788,0.428661,bonafide
-357.46405,64.179306,-17.96031,26.890741,-8.01207,3.1386857,-17.393106,-14.72631,-1.0011002,-10.135475,-2.9407785,-6.1455426,-5.4334893,0.08715455923507463,1708.8254045297542,0.42526525,bonafide
-254.84029,72.98108,-20.806295,16.787062,-13.482118,-0.10301731,-26.070784,-17.608912,-5.1116905,-8.047209,-8.910033,-8.745285,-5.637561,0.13688370988175674,1744.9590432388777,0.37090322,bonafide
-240.77657,71.06373,-24.657297,16.269121,-15.170922,-7.4353223,-29.777718,-20.36777,-6.450766,-9.053914,-7.6515083,-8.114651,-6.8355885,0.1499565972222222,1928.5379099117035,0.36843458,bonafide
-327.10748,73.24532,-0.09300047,16.421726,-16.066322,-2.797634,-24.537758,-20.277302,-8.476284,-11.592966,-5.712985,-5.791272,-0.0090858,0.11385830965909091,1722.07202388117,0.4239737,bonafide
-262.12338,52.258373,-0.40450394,19.341066,-4.3391466,-4.5702834,-22.30697,-17.713285,-9.140942,-15.471082,-7.5275884,-4.1347218,-5.8866634,0.19765625,2294.071421519436,0.39648414,bonafide
-268.55542,63.855263,-12.878822,18.476238,-9.112629,-5.7265053,-23.251635,-19.692804,-3.0110269,-9.522305,-3.7580945,-1.8927974,-7.1027694,0.13339975717905406,2012.093457482198,0.41190144,bonafide
-337.8193,60.89088,-4.6611853,18.93255,-2.536076,0.37649733,-19.00895,-18.020786,-6.6847243,-9.705512,-4.266487,-5.502801,-8.378071,0.138873291015625,2009.085741099092,0.41396198,bonafide
-292.74536,59.667694,-10.779918,9.481203,-7.22951,-1.6213686,-24.235563,-19.281824,-4.6665463,-5.2393894,-5.2242846,-3.4027145,-4.375315,0.1468873255461165,1946.13126863164,0.36451095,bonafide
-299.5464,38.9223,3.0350971,28.08005,-4.2021823,-3.8649635,-19.329706,-15.463159,-9.488003,-13.958994,-3.8343666,-1.9361017,-2.7468367,0.1526943108974359,2145.7426897303926,0.36483625,bonafide
-278.98276,83.89197,-19.488272,10.5978365,-15.661733,2.0423872,-21.056593,-20.451464,-3.433195,-5.1326447,-1.7392892,-5.7633634,-7.882926,0.09594207114361702,1651.0381485841767,0.40904364,bonafide
-298.78372,70.6174,-12.043176,22.280622,-10.551348,-2.2406523,-24.218386,-21.580273,-8.921136,-12.117172,-6.393791,-6.4226484,-2.167622,0.09978770380434783,1644.542190988108,0.3835142,bonafide
-345.81674,55.71622,0.6222884,18.388704,-4.139082,-0.2611581,-15.205266,-14.773005,-5.68255,-8.13532,-5.5780096,-4.234526,-5.637368,0.13241476096854304,1878.0392780476388,0.388439,bonafide
-325.84375,69.18205,-4.849666,26.650248,-10.610994,-3.906523,-19.412724,-14.541555,-8.823187,-9.747956,-2.0476613,-5.5814967,-2.4129908,0.08700326772836539,1645.925962587326,0.40081763,bonafide
-345.86154,70.45228,-15.365695,17.397131,-8.254832,0.07383796,-24.35213,-16.356693,-1.494988,-3.8571708,-5.6114254,-4.529812,-3.147658,0.12236698971518987,1829.0087490551095,0.39842063,bonafide
-273.40173,71.38032,-16.302778,19.193293,-8.764422,-0.8088001,-20.517323,-16.417109,-7.9537263,-10.720147,-3.4972844,-9.329098,-5.0052123,0.11422579405737705,1692.7137777566338,0.35664967,bonafide
-288.37784,63.71969,-10.356149,18.544575,-8.35344,-4.904906,-24.17624,-19.154318,-7.5931,-9.237445,-5.9008813,-4.2974234,-3.4526665,0.128466796875,1898.6144286531853,0.38603148,bonafide
-289.7276,83.52572,-21.342033,6.8582687,-13.879618,6.749289,-21.959217,-23.8551,-6.895866,-6.3500056,-3.4562323,-9.481417,-5.120758,0.1246054292929293,1685.581453744024,0.41688302,bonafide
-332.0655,55.134663,-4.6768365,21.140102,-5.2806315,-3.5783927,-18.531565,-15.164583,-6.446235,-9.594395,0.6243612,-2.7651925,-4.9447546,0.12275041852678571,2018.9937981095118,0.43977803,bonafide
-297.434,71.85516,-18.681055,16.121712,-11.603466,-2.0206034,-22.435953,-15.003446,-4.458321,-10.227952,-6.4171863,-1.8907723,-3.9917479,0.12274078824626866,1781.080696172465,0.42480746,bonafide
-321.82477,61.421658,-8.721407,21.52772,-6.016651,-4.60576,-23.644588,-15.647522,-3.7726312,-6.9237485,-5.149075,-3.2651186,-4.0442533,0.11650005139802631,1791.7114767216208,0.42033273,bonafide
-361.20523,63.557114,-7.8458624,11.36975,-9.313619,7.7791986,-12.385839,-15.835423,-6.3216996,-6.740316,-2.3857226,-5.974072,-4.605448,0.08434147621268656,1686.9854157346226,0.417899,bonafide
-300.455,72.17694,-0.47053456,19.379044,-5.2208095,-6.0490847,-20.966133,-20.902876,-10.406232,-14.60628,-8.142033,-7.6549854,-3.7804039,0.0986480712890625,1598.1482595166085,0.37314737,bonafide
-320.10562,64.046425,-11.202151,18.796696,-11.727902,-3.4479501,-21.746347,-19.335133,-9.931308,-10.74719,-10.583138,-5.437361,-4.976481,0.1324611756859756,1889.7103849271416,0.3953677,bonafide
-345.19186,57.015244,3.0541742,14.440856,0.8822302,1.1069688,-14.757148,-15.750579,-1.6830891,-6.548187,-2.8066885,0.5301758,-5.047691,0.12460604580965909,1897.6551667648628,0.44480163,bonafide
-283.03473,60.166187,-3.5312338,32.86316,-3.7556756,-8.057104,-16.323088,-19.681873,-10.270952,-14.605472,-7.231257,-4.044565,-4.9027658,0.11900464794303797,1859.6177883584246,0.40850136,bonafide
-267.6568,60.93241,-7.8248887,22.144308,1.3446813,-6.049755,-21.502893,-20.367598,-3.0355241,-10.288541,-6.9260254,-4.5233436,-8.564323,0.16297448199728262,2160.0533031218797,0.422909,bonafide
-267.9232,54.016594,8.934839,20.565056,-8.598262,-2.7188973,-15.902489,-11.2800255,-9.958612,-10.69758,-6.5840583,-9.000686,-10.193038,0.12520455025337837,2088.595963753724,0.42531896,bonafide
-343.95398,77.616165,-13.588221,19.373695,-5.2098737,2.3394387,-20.958988,-10.458467,-1.8034445,-4.58895,-0.4157392,-2.9486785,3.22182,0.09160614013671875,1658.03357244396,0.4538952,bonafide
-290.57416,76.991516,-9.415179,31.25166,-10.854334,-7.367404,-23.006172,-18.80217,-9.467605,-12.0479965,-7.1179895,-5.1669407,-6.1127768,0.12502906436011904,1732.680461071539,0.40017462,bonafide
-348.818,50.949196,-3.4809866,20.240618,-6.8481,-2.5085132,-16.27938,-9.107091,-7.1634226,-8.379539,0.15377879,-0.39905572,-0.96841633,0.1549892140858209,2033.4316508294824,0.43541992,bonafide
-312.26978,59.389874,-14.633827,24.955578,-7.407573,-6.793819,-20.350359,-16.065147,-10.424114,-14.205259,-4.911475,-7.9519143,-2.8086107,0.12383674172794118,1900.2903064756638,0.40413725,bonafide
-309.03818,61.740047,2.4587636,17.497025,-0.2811244,-2.861641,-24.192822,-21.672575,-7.8419533,-11.690534,-10.042181,-3.8455734,-2.191253,0.16524465460526316,1992.3716006555567,0.4300548,bonafide
-321.30426,47.49623,9.37598,20.100803,-1.8256491,-1.8658677,-17.154234,-12.633871,-8.273544,-11.10871,-4.9160304,-0.90005815,-5.068361,0.1297862917877907,1990.2906897030773,0.3965992,bonafide
-348.69672,66.32862,-6.2446575,18.923986,-5.7450833,-1.3601013,-17.518179,-14.045081,-3.8800788,-7.4150944,-4.753836,-3.711119,-2.3768353,0.10211378528225806,1742.3530339560257,0.4298332,bonafide
-232.83946,66.33768,-13.666697,32.118763,-18.618956,-6.0289917,-23.178926,-27.57058,-12.799834,-17.280537,-4.4080215,-10.085521,-8.078351,0.11313143643465909,1879.7024908149374,0.337937,bonafide
-306.82153,72.57333,-6.944927,15.911487,-6.992638,-1.7594591,-19.396202,-19.821321,-9.067186,-9.17639,-5.5119653,-3.9807818,-5.72027,0.13124593098958334,1841.4935181523022,0.43728936,bonafide
-374.65274,61.73974,-4.52983,29.500294,-6.356762,-2.694101,-14.561206,-8.796604,-6.2294264,-7.930101,-3.8143425,-5.6675034,-3.6291442,0.065960693359375,1537.7997410119465,0.3985052,bonafide
-291.70056,77.938484,-21.051067,13.961939,-11.853665,3.7385404,-23.498268,-19.315418,-5.8827252,-12.748953,-10.9747505,-7.2507863,-5.1581836,0.10540771484375,1765.2572589945244,0.39013842,bonafide
-333.38986,65.86267,-7.9215374,14.582178,-8.648639,-2.6516864,-17.335474,-23.385508,-12.0275135,-12.210463,-3.565514,-5.4633904,-5.805117,0.1498475832359813,1910.9924629281275,0.39065465,bonafide
-250.9852,77.93117,-24.43319,16.410955,-15.095263,-4.916948,-23.889614,-20.88018,-6.635773,-10.173941,-6.0239296,-7.2641535,-3.7737637,0.12013015071902655,1741.0346297395663,0.4024697,bonafide
-261.18857,60.958954,-7.9710402,21.565952,-11.935188,-7.0588307,-27.67859,-18.142475,-7.561569,-11.7401705,-8.22986,-1.0742333,-5.278735,0.16979417067307692,2132.382343942367,0.40713647,bonafide
-337.53287,74.4717,-5.2300663,22.249277,-8.518589,2.2309654,-20.014456,-17.42986,-6.7293954,-11.378527,-2.6102808,-8.411084,-3.2273023,0.07381792210820895,1558.807500664086,0.39638492,bonafide
-357.9561,53.061783,-7.8871284,26.028086,-3.7454321,5.565816,-15.339848,-14.159631,-3.8013828,-3.518321,-6.064112,-7.225301,-4.75722,0.10039893617021277,1852.462828314404,0.42443305,bonafide
-299.04883,72.72624,-4.0883565,21.0541,-5.8745594,-7.45853,-25.045876,-24.242847,-4.7722187,-14.575626,-12.429133,-5.9571466,-4.7418146,0.1359524197048611,1850.9282621851135,0.40761644,bonafide
-346.3495,53.61045,-17.199785,26.544155,-6.164231,-1.1141164,-17.808182,-9.335662,-5.8474545,-10.29275,1.563306,-4.2920876,-2.5682735,0.10055443548387097,1831.7924940254304,0.39970487,bonafide
-346.81937,36.686264,4.4841304,13.783682,3.2542715,0.5921518,-13.576856,-9.574764,-4.679485,-6.2096586,-4.425691,0.05689478,-4.501426,0.1764453125,2320.9146155504386,0.46191412,bonafide
-290.00024,72.37798,-12.64481,9.479687,-10.816107,-3.410251,-22.972017,-17.255842,-10.3600235,-11.824837,-7.7687073,-7.102353,-5.039793,0.13652237601902173,1997.5199852471178,0.40334088,bonafide
